,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
s1-1173,0.21723306,0.22617272,0.24267976,-0.023409186,0.0041388334,0.051973358,-0.21453719,-0.08671351,0.0005578473,-0.1639118,-0.07507847,0.22192079,0.11746509,0.25704545,-0.25458005,-0.10778101,-0.09547225,-0.18802464,0.03169933,-0.06234415,0.089101575,-0.16882569,0.3069954,0.12155938,0.34546667,-0.09487105,0.11404988,-0.023338221,0.18129274,0.25638497,0.21342659,-0.057278313
s1-1174,0.020561937,0.10519862,0.036346104,0.027083946,-0.05563585,0.046310812,-0.026542833,-0.42938864,-0.14320192,-0.13496861,-0.11719613,0.08648335,-0.041433934,-0.10531326,-0.18509868,0.033255883,0.27879193,-0.10110307,0.14694741,0.064519495,-0.14671177,-0.10238625,0.12856647,-0.22609228,0.21513152,-0.26153833,-0.07254337,0.053637303,0.43262774,-0.20309004,-0.08769874,-0.20404123
s1-1175,0.12266913,-0.16193417,0.3577394,0.015008733,0.35249785,-0.11958155,-0.16372916,-0.16390629,-0.14134678,-0.0285868,-0.09655528,-0.17505068,0.13668014,-0.08372143,-0.20974967,0.00056152605,-0.06545487,0.12048599,0.11369397,-0.11419663,-0.18214554,-0.12692997,-0.04353775,-0.31590116,0.059816,-0.04379676,-0.10086459,-0.08461857,0.42375728,-0.13001394,0.044206806,-0.12026694
s1-1176,-0.019379677,-0.23089433,0.06549224,0.13639504,-0.03664373,0.046459757,0.25084692,0.019730257,-0.2383447,-0.001476679,-0.0574976,-0.37168577,0.008057557,0.10913086,-0.068953305,-0.15791503,-0.13113773,0.060971115,-0.041389,-0.18988764,0.035968468,-0.10788588,-0.0062240995,-0.35664648,-0.13946411,0.054691058,-0.294976,-0.29830426,0.29484355,-0.108036354,-0.09256008,-0.23784181
s1-1177,-0.18056992,-0.074838586,-0.18971094,0.120814696,0.042332985,0.003760404,0.03605403,0.06478989,0.00431611,-0.022001559,0.15423629,-0.021140505,0.15136002,0.03529612,0.024013503,-0.15023394,0.11636153,-0.13719977,-0.15216023,-0.12042858,0.0531099,0.04830547,0.11778958,-0.1598416,-0.24093503,-0.09651996,-0.41532746,-0.3867125,0.13255236,-0.30443376,-0.19295569,-0.27490532
s1-1178,0.11367339,-0.2630492,-0.23539808,0.28013092,0.051941283,-0.04845857,-0.14534962,0.052216284,-0.038001068,-0.036680136,0.18513298,-0.14447293,-0.060250282,0.08507287,-0.20481111,-0.0848277,0.06938083,-0.14164574,-0.2020638,-0.08003022,-0.26275873,0.114095464,0.114052236,0.026153145,-0.22497529,-0.13642922,-0.13580751,-0.4190604,-0.06491962,-0.105006926,-0.14520824,-0.22280541
s1-1179,0.040927973,-0.23604092,-0.3228382,0.29006436,-0.001692988,0.07465262,-0.23839432,0.17272606,-0.07872532,-0.06679675,0.1428095,-0.16735636,0.095020235,0.0044364147,-0.1302556,-0.13603455,0.015437931,-0.29346395,-0.1546207,-0.04261692,-0.3028705,-0.030565105,-0.050828345,0.09247646,-0.18364555,-0.042335376,-0.088899136,-0.36796933,-0.046725277,0.07814579,-0.10383603,-0.22358108
s1-1180,-0.18817171,-0.13534415,-0.12885337,0.34979978,0.17963329,0.07448868,-0.27714336,0.1027034,-0.08391418,-0.13133928,0.18069813,-0.04970455,0.13611716,-0.10572953,-0.040578075,0.022316767,0.056062628,-0.12495547,-0.16644725,-0.038541712,-0.1099866,0.17845392,-0.13623223,-0.07179183,-0.22643173,-0.20513311,-0.20729437,-0.37250513,-0.17340884,-0.0702843,-0.23250349,-0.1050267
s1-1181,0.16416359,-0.19563025,-0.23875043,0.24766578,0.1555002,0.09697418,-0.091655806,0.1780642,-0.03449166,-0.08009943,-0.14596237,0.06991299,-0.031201124,0.16935876,0.0018798634,0.028230742,0.29115915,-0.014127307,-0.18232143,-0.1402955,-0.06941807,0.02213893,0.016677473,-0.06506969,-0.17165256,-0.10680922,-0.03369054,-0.18168974,-0.14985391,0.00023514777,-0.3988893,-0.42288852
s1-1182,0.14969216,0.016398683,-0.11861338,0.14315002,0.056826748,-0.06357321,-0.14272225,-0.24212812,-0.19498761,0.008713588,-0.051885653,-0.05807796,0.024533823,0.098246425,-0.0030529408,0.41582635,-0.005655259,-0.03492347,0.17317551,-0.15419888,-0.22952138,0.0083117895,0.14621843,-0.34538043,-0.13544334,-0.12154074,-0.05826082,-0.25412402,0.23169231,-0.067322634,-0.00964633,-0.29954052
s1-1183,0.22750747,0.28498304,-0.35542583,0.04887276,0.049380984,0.17641425,-0.020827075,-0.25515932,-0.1853792,0.0067526326,-0.22259751,0.02346873,-0.107806176,-0.08139387,-0.16526191,0.27776358,0.22666271,-0.19665611,0.07759705,0.026815511,-0.27291086,0.061037738,0.10399481,-0.1572032,0.033855483,-0.11566802,0.1916042,-0.17309083,-0.18314858,0.065475434,-0.12791204,-0.1456548
s1-1184,-0.028175138,0.30589256,-0.3094187,-0.16111727,-0.23867191,-0.014070135,-0.16697066,-0.28645542,0.11054394,-0.07976086,-0.09014839,-0.06925922,-0.17179923,0.05940625,-0.06351973,0.1344982,0.09991609,-0.23371673,-0.015650634,0.15765323,-0.289814,0.044867255,0.120881036,-0.14839838,0.12240794,0.12035955,0.23598869,-0.19918486,-0.042245895,-0.11175327,0.017476741,-0.2614163
s1-1185,0.08517654,0.16713251,-0.2472273,-0.20875527,-0.037729993,-0.02904894,-0.13358065,-0.28091592,-0.14246398,-0.03901079,0.05182443,-0.3515075,-0.14814772,-0.029033229,-0.18890235,0.059451774,-0.05626607,-0.25782898,0.14648905,0.03595566,-0.26950476,-0.117819354,-0.14199218,-0.063426346,0.08598658,-0.21236053,0.26225507,-0.24829824,0.14651914,-0.05575233,0.19683027,-0.00425136
s1-1186,0.024996178,0.36495465,0.07443284,-0.11853111,0.26557893,0.02437066,-0.2948577,-0.22717017,-0.13886549,-0.1262514,-0.18191409,-0.06523959,-0.08991502,-0.23125145,0.036689542,0.16061065,0.244391,-0.10655044,0.13180682,-0.020001212,-0.05062468,-0.023866018,-0.19332545,-0.19854495,0.23275676,-0.2526862,0.1856507,-0.17353049,0.19416657,-0.10338933,0.081503734,-0.084371105
s1-1187,0.067455254,0.054926634,-0.038801678,-0.22082862,0.12606421,0.08357338,-0.1718992,-0.29853165,-0.14340828,0.085386485,-0.23549682,-0.09623562,-0.13650417,0.01820594,-0.27138856,-0.15843087,0.09921933,-0.06895983,0.15464762,-0.061560083,-0.023258302,-0.11775933,-0.24134542,-0.11001656,0.12672786,-0.22588831,0.09702735,-0.04001609,0.3176399,-0.25343537,0.20615125,-0.2385416
s1-1188,0.10198505,0.18970498,-0.23151225,-0.2267744,-0.032733604,-0.08206661,0.20747668,-0.09108959,-0.32207093,0.032724276,0.09787969,-0.48052293,-0.111625224,0.15508424,0.100821115,0.16715881,-0.24149194,0.12089334,0.022338329,-0.036183964,-0.14676733,0.067037284,0.12463586,-0.27811116,-0.14484072,-0.017205812,-0.060236,-0.002641322,-0.14491794,0.10895599,0.103611745,0.108632505
s1-1189,0.06908288,-0.1475408,0.07395327,-0.19314134,0.05057792,-0.1417929,0.23920341,-0.057930373,-0.053667992,0.13048692,-0.022980554,-0.41119426,0.043546025,0.27916247,0.11018169,0.119134285,0.013769934,0.33875558,0.10372592,-0.115890265,-0.052686438,0.27531272,-0.01912673,-0.33143705,-0.13329099,0.0028559621,-0.06313366,0.091314204,0.24458018,0.077967264,-0.14915752,0.18950821
s1-1190,0.00993107,0.052137434,-0.1384585,-0.352848,0.003024436,-0.06780433,0.34981537,-0.045939073,-0.09690623,0.067799464,0.09527113,-0.2484193,-0.024323916,0.15189217,0.14646615,0.09403039,-0.07440143,0.23893961,0.15016598,-0.004393633,0.06271572,0.24776973,0.09242603,-0.35281408,-0.28039712,-0.05790133,-0.101735145,-0.041510355,-0.26755077,0.078511335,-0.10288583,0.082455404
s1-1191,0.03855578,-0.018932853,0.009369977,-0.35665768,-0.0029308535,-0.10054209,0.2743084,0.052531064,0.072282664,0.1146407,0.0013300143,-0.24312852,0.024496384,0.10114822,0.17769411,0.11640129,0.12852389,0.37088516,0.09555709,-0.016394798,0.025027756,0.16297868,-0.11455883,-0.31404185,-0.29473025,-0.09521916,0.030130431,0.078815535,-0.015426911,0.1491391,-0.16425535,0.2656198
s1-1192,0.09186402,0.22035523,-0.10272236,-0.43098438,0.034965936,0.025114516,0.39687687,-0.0284653,-0.08032418,0.04990149,0.07239342,-0.063817136,-0.16477716,0.044525415,0.1791211,0.14129886,-0.0100756055,0.054435477,0.076263994,0.033439144,0.13680425,0.1703203,-0.026601732,-0.32226267,-0.16274765,-0.102459215,-0.08881317,0.0090705585,-0.22841606,0.22212541,-0.16697085,0.2798165
s1-1193,0.21919978,0.20105112,-0.10018003,-0.29360545,-0.13836497,-0.14968589,0.30782783,-0.06522606,-0.20722622,0.060763665,0.04144277,-0.31233618,-0.1469125,0.12402419,0.076546945,0.25929588,-0.06220553,0.21845812,0.07233585,0.024091385,-0.19176784,0.10211524,0.12719573,-0.18805507,-0.1619505,-0.06526011,0.029136226,0.17140242,-0.20226145,0.20929933,0.02788136,0.22740859
s1-1194,0.10070031,-0.08470082,0.106988266,-0.32523343,-0.008096598,-0.07677301,0.20799571,0.08292553,0.12320968,0.08750118,-0.06366434,-0.33018577,0.1044335,-0.07529855,0.14914691,-0.017135546,0.14528579,0.32161593,0.13745528,0.028588615,-0.10771577,0.20523924,-0.050610505,-0.30668265,-0.19757229,-0.1118372,0.015052135,-0.06574677,0.24921235,0.032799073,-0.23512167,0.33012176
s1-1195,0.2312662,0.052271508,0.08021704,-0.23646836,-0.115619816,0.043746397,0.19631946,-0.04071952,0.0136631755,0.05583168,0.19183457,-0.2777924,-0.0949635,0.39814556,0.042909395,0.1430394,-0.22472912,0.16835111,0.0027789567,0.011184008,0.07074204,0.3082203,0.076541334,-0.15397859,-0.18672602,-0.039823238,-0.13335636,0.044279855,-0.30729848,0.17790247,-0.094866335,0.22833584
s1-1196,0.103958294,0.075903535,0.059756458,-0.21169282,-0.1462279,-0.13589816,0.026435781,-0.105733715,0.1662091,0.0898104,0.22366604,0.13084461,0.022597447,0.34766704,0.115188465,0.11638164,-0.15579218,0.12340808,0.059970576,-0.010049541,0.08233356,0.38951293,0.2194032,-0.2546998,-0.19284877,-0.0998358,-0.028537739,0.072757944,-0.38227636,0.09845638,-0.07029633,0.13292803
s1-1197,0.015095968,0.18285736,-0.07165624,-0.19553392,-0.0893533,0.031663965,0.103791505,-0.28927022,0.039975755,0.00041164923,0.15426962,-0.2041003,-0.06178039,0.14828032,-0.004557535,0.020155188,-0.26893052,0.14358518,0.12878829,0.11501378,0.0455589,0.24286512,0.109797254,-0.30048206,-0.13539399,-0.07350855,-0.23901822,-0.057977982,-0.5083434,0.098978326,-0.004022198,-0.11067997
s1-1198,0.12386947,0.13806467,-0.062493846,-0.33014542,-0.03820055,-0.05005636,0.27969468,-0.16182615,-0.15665853,0.123644255,0.14854419,-0.24485117,-0.004876839,0.24327347,-0.06616789,0.09261981,-0.21080515,0.20810622,0.016642857,-0.01365367,-0.09133381,0.23940918,0.09780052,-0.28286856,-0.22580229,-0.078883916,-0.18260214,-0.012043951,-0.35577416,0.09819578,0.0066811964,-0.02933241
s1-1199,0.23530172,0.17822638,0.21306464,-0.36356792,-0.019166734,-0.13815787,0.16768089,-0.022347348,0.03518622,0.1052362,0.01137796,-0.38122308,0.14172165,0.23845789,-0.024048122,0.024724852,-0.05453615,0.25437135,0.0941791,-0.040546175,0.07020501,0.26277292,0.022256061,-0.21465814,-0.030727115,-0.208763,-0.054685432,0.16221002,-0.029436007,0.12398625,-0.18464518,0.15233222
s1-1200,0.17375526,0.24846563,0.25358623,-0.4071239,-0.005859001,0.012084268,0.051857825,-0.09038015,-0.039410125,0.0904745,0.15585074,-0.3962015,-0.039379597,0.11949061,0.018352505,-0.020349488,-0.1399884,0.05288519,0.06620478,0.033706557,0.20111042,0.25609484,-0.080091834,-0.1786695,-0.02169776,-0.26147318,-0.09038778,-0.05828154,-0.1180857,-0.040421914,-0.19378665,0.25470787
s1-1201,0.19797452,0.36575416,0.094034486,-0.40694183,0.019594964,-0.1535908,0.17893443,-0.09872379,-0.09311222,0.14677647,0.0031990474,-0.34543654,0.027336247,-0.011466261,-0.09990256,0.11615509,-0.013485763,0.20519356,0.04334778,0.015602544,-0.029783182,0.16739985,0.05839,-0.22384414,-0.10788153,-0.24492332,0.020633686,-0.0054673366,-0.29721308,0.058299787,-0.0416734,0.131712
s1-1202,0.1233827,0.08294359,0.029638894,-0.28533137,-0.08014318,0.14570452,0.22522512,0.0903154,0.01763745,0.08979952,0.23537369,-0.15244047,-0.028294776,0.19167966,0.11378862,-0.072303206,-0.25536633,0.08956337,0.059740935,0.13672926,0.18937284,0.18336678,0.13866201,-0.265733,-0.19911022,-0.11276945,-0.19065091,-0.028439404,-0.3980345,0.23296982,-0.053807724,0.22339913
s1-1203,0.10028301,0.09026168,0.13866201,-0.31413645,0.14103994,-0.016486302,0.1424633,0.079429306,0.16905761,0.086403206,0.11601094,-0.30979767,0.10004525,0.15035442,0.15071511,-0.1045382,-0.09355652,0.28442043,0.09421468,0.036192965,0.17484342,0.3121338,-0.032652065,-0.31356645,-0.23838991,-0.20088708,-0.07545153,0.010652635,0.02141238,-0.057098992,-0.18631251,0.21361224
s1-1204,0.06510118,0.17537959,0.120162845,-0.30499774,-0.0136894835,0.09038917,0.10143149,-0.0997747,-0.052502148,-0.08410719,0.108893305,-0.047663674,-0.03310977,0.32816952,0.086183034,-0.026698142,-0.31299055,0.0931969,0.16541272,0.06147674,0.23319536,0.36237842,0.10115386,-0.32915175,-0.074413404,-0.03921624,-0.2579549,0.052457895,-0.26487052,0.09237995,-0.026567616,0.12520635
s1-1205,-0.013683487,0.17014986,0.26470906,-0.17119,0.09164339,0.020133642,0.0035028053,-0.024526356,0.13240689,-0.1268428,0.27046847,-0.09329067,0.09127549,0.3920374,0.14180338,-0.089150324,-0.17762938,0.03993642,0.02726439,0.005069427,0.3796658,0.25199482,0.13479759,-0.09812053,0.0060364828,-0.16524981,-0.10036219,0.103388265,0.02594035,0.03793414,-0.26997006,0.2484935
s1-1206,0.1306926,0.09101462,0.18868569,-0.17503771,-0.15212968,0.24513598,-0.27880964,0.091564044,0.18066788,-0.14090174,0.24800801,0.0010983031,0.05662851,0.20910808,0.076061815,-0.14034037,-0.29934028,-0.1013779,0.054940045,0.10024816,0.38890463,0.051661097,-0.10016786,0.0012518782,0.3424278,-0.115734674,-0.24338657,-0.0504276,-0.013115894,0.1605578,0.017858364,0.079695106
s1-1207,0.17518197,0.13205107,0.09893214,0.13809207,-0.050119013,0.2462458,-0.2948928,0.045559883,-0.111556925,-0.2452267,0.2536527,0.0777486,-0.055795483,0.2585892,-0.05621064,0.098784834,-0.37134463,-0.21901241,-0.09955527,0.1900299,0.066523634,-0.15581109,0.12250923,0.19615741,0.2647472,0.036345024,-0.04289251,-0.008789437,-0.13390487,0.2181678,0.053587038,0.08378124
s1-1208,-0.020152895,0.032096658,0.36182407,0.0415889,0.084864706,-0.015308967,-0.38149637,-0.19032738,-0.09088329,-0.12667637,0.0768563,0.12167032,-0.0025587622,0.36889088,-0.11073696,0.22136025,-0.12648974,-0.25158328,0.10063345,0.10850906,0.12656254,-0.07386639,0.054733377,0.15810685,0.27355742,0.018266212,0.112612315,0.14311701,0.2530399,-0.09105889,0.07760884,-0.046850637
s1-1209,0.16984315,0.108457595,0.23592642,-0.03783163,-0.080376275,0.105139405,-0.417507,-0.25316662,0.03213852,-0.07810381,-0.022495821,0.0566887,-0.02495616,0.3963778,0.03100976,0.14645493,-0.09902474,-0.017052386,0.06501457,0.005343427,-0.058125086,-0.073933735,0.01058892,-0.16382945,0.14752567,0.10897645,0.19467974,0.07412526,0.4721791,-0.04828263,0.2055462,0.033320297
s1-1210,0.0012359526,0.112146035,0.24111249,0.041875012,0.20342314,-0.10686679,-0.33178365,-0.4139386,0.12701401,-0.09022803,-0.097529545,0.22990367,0.07732797,-0.017151764,-0.0062620975,0.2316593,0.12446003,-0.15003517,0.05186659,0.016566303,-0.13175616,0.19409633,0.029729515,-0.20347792,0.1840524,-0.070938,0.13817485,-0.091451526,0.3506199,-0.19057903,0.00833184,-0.07347429
s1-1211,0.016966254,0.1462173,-0.08068022,0.07721773,0.16056326,0.025233664,-0.14266755,-0.24142039,0.087910295,0.118334934,-0.14218715,0.11471942,0.01973826,0.0562466,-0.3276068,-0.11592044,0.30529124,-0.12164539,0.035484564,-0.19473892,-0.070848726,0.13903596,0.23236977,-0.26704434,-0.09208224,-0.100165114,-0.005124457,-0.12966609,0.39606994,-0.20870152,-0.04432623,-0.10908707
s1-1212,-0.09685471,-0.10790074,-0.12307552,0.08340942,0.072117664,0.00011137407,-0.23937543,0.057016578,0.06371432,-0.044185307,0.08194827,-0.0048365816,0.08113558,-0.0069307573,0.18476093,0.01667424,0.17527674,-0.10751404,-0.106102794,-0.09433513,-0.2682686,0.018291313,-0.17533486,-0.19464369,-0.21505274,-0.1763061,-0.018698798,-0.37924606,0.17478965,-0.20578241,-0.3843512,-0.080868125
s1-1213,-0.2090216,-0.12599158,-0.21616115,0.0944197,0.10988896,0.08070457,-0.12256651,0.005278673,-0.23059425,-0.06020639,0.23904279,-0.22792432,-0.010527177,0.27782315,0.06889209,0.16743867,-0.123098195,-0.16627344,-0.18903464,-0.09684171,-0.31574067,0.034452885,-0.073344976,-0.13170472,-0.26781398,-0.002781434,-0.1884082,-0.30173218,-0.04941177,-0.22280073,-0.11238624,-0.21222553
s1-1214,-0.15050495,-0.31100303,-0.11607562,0.1212258,-0.048879333,0.025033642,-0.24425462,0.0642744,0.1495254,-0.12630597,0.26670364,-0.22021836,0.08462758,-0.030862167,-0.113409124,-0.023366041,-0.024815097,-0.07174521,-0.10546712,-0.012705689,-0.14350893,0.12761822,-0.18326648,-0.12491356,-0.20001009,0.039995477,-0.34473032,-0.34382057,0.03697283,-0.24050519,-0.07952787,-0.2959985
s1-1215,-0.17667018,-0.16130877,-0.16021581,0.14273077,0.00011231052,-0.2665505,-0.20103031,0.09727731,0.19384535,0.063266024,0.1137317,0.12729472,0.123635426,-0.074348435,0.0059097875,-0.0030471487,0.14563742,-0.059607983,-0.078214884,-0.11792658,-0.20017403,0.08216442,-0.01959647,-0.0047423337,-0.23276076,-0.080654316,-0.09886033,-0.45315808,0.13300669,-0.31232142,-0.26346374,-0.23017846
s1-1216,-0.3017113,-0.15511563,-0.17443337,0.16292872,0.026920302,-0.11359802,-0.095335014,0.120643936,0.17069034,-0.037823673,0.03920389,0.11218741,0.19148636,-0.06497583,-0.02514201,-0.24222675,0.17131685,-0.06142961,0.011642443,-0.19235441,-0.09084283,0.05901303,0.013956838,-0.12518704,-0.2037711,0.018826334,-0.22510299,-0.40824968,0.01917081,-0.20787388,-0.2389865,-0.22220673
s1-1217,-0.29876184,-0.020441316,-0.42649257,0.10778856,-0.09653206,-0.108908065,0.12745918,-0.079562426,0.050936606,-0.008160792,0.1361789,0.0076179113,0.009665554,-0.011776454,0.124077305,0.10966771,0.12872104,-0.04287053,-0.0813283,-0.06894806,-0.35217476,-0.006358722,0.13654016,-0.21726906,-0.1551795,0.059351638,-0.16152336,-0.320566,-0.01108243,-0.11617504,-0.14338818,-0.3784273
s1-1218,-0.24970847,0.015870232,-0.17584538,0.18241972,0.08787201,0.033244632,-0.086981095,-0.25831407,-0.21906126,-0.10711205,-0.098965555,-0.19063273,0.095082074,-0.14082348,-0.036958214,0.24605225,-0.07200553,-0.12830487,0.12961844,-0.029374212,-0.40368763,0.043486934,0.108960964,-0.26125938,0.018809518,-0.040770236,0.002961169,-0.3817688,-0.23518471,-0.07186857,0.038976125,-0.2573635
s1-1219,-0.28638417,0.14517212,-0.3570854,-0.072430134,-0.12215712,0.026074238,-0.068773314,-0.3003702,-0.044239864,-0.051936157,-0.00085916836,-0.0010730149,-0.09780829,0.019822083,-0.09108987,0.11111964,-0.012212645,-0.19047649,0.083771124,0.15705182,-0.36920804,0.11734787,0.040415317,-0.30314404,-0.04865274,-0.04030235,0.1030627,-0.4128166,-0.11131434,-0.10702857,0.017501663,-0.037371017
s1-1220,0.11600208,0.20693672,-0.30725121,-0.08938215,-0.028903252,-0.0011887122,-0.21849167,-0.22987956,0.09462392,-0.02231453,0.07218159,-0.0072883307,0.009044474,-0.13735951,-0.26030067,0.15121308,0.04209088,-0.27455992,0.011096966,0.11985953,-0.43980896,0.16332647,-0.018255591,-0.030154973,-0.10260438,-0.11345572,0.17364097,-0.35823578,-0.14954752,-0.041543253,0.025666967,-0.098551676
s1-1221,0.09636789,0.28442028,-0.0932546,-0.19108917,0.04166691,-0.093200125,-0.24385652,-0.28250188,-0.09330081,0.12771006,-0.18258364,-0.16543913,-0.17090967,-0.16223276,-0.27751857,0.17234132,0.10786702,-0.24015656,0.10073511,-0.0076042125,-0.21336792,0.10382152,-0.09975148,-0.15681845,-0.063352235,-0.22416843,0.19453597,-0.2963155,0.01844395,-0.18607709,0.07558892,-0.0065052435
s1-1222,0.11271572,0.15322249,-0.13541885,-0.09278431,0.21377319,0.07539037,-0.23104174,-0.23849064,-0.08358557,0.06486153,-0.07265749,-0.3431371,-0.07921468,-0.14668256,-0.22426692,0.048925184,0.02302974,-0.2767109,0.14097175,-0.100813866,-0.19422615,-0.23666629,-0.25990242,-0.008583797,-0.02038214,-0.18620169,0.19954461,-0.1925326,-0.061624743,-0.23286337,0.14230412,-0.1497803
s1-1223,0.16675222,0.34893152,0.18835187,-0.1470207,0.28197846,0.15240774,-0.081313744,-0.1205865,-0.26077983,-0.00095276884,-0.30782694,-0.044132743,-0.03346818,-0.23266655,-0.23138082,-0.12677166,0.18514948,-0.062320087,0.023880491,-0.0985318,0.2584538,-0.10669272,-0.054909013,-0.09846395,0.030560357,-0.35587958,-0.006884869,-0.022560753,0.06572525,-0.06645989,0.0015324382,-0.1843364
s1-1224,0.044047896,0.1830958,-0.11402707,-0.20658433,-0.13642073,-0.07962238,0.15688886,-0.14941153,-0.37548274,0.05879251,0.036590204,-0.5288419,-0.21812537,0.2536722,0.07470307,0.23117048,-0.17029159,0.10670988,0.041679423,-0.07863924,-0.1284477,0.12405898,-0.10783628,-0.20287839,-0.063627645,0.01576992,0.07483211,-0.034827694,-0.059660405,0.09440145,0.01890232,-0.02944827
s1-1225,0.12181574,0.045074496,-0.10032576,-0.29065403,-0.09095533,-0.06629151,0.33268166,-0.020597262,-0.23612422,0.08824463,0.042575322,-0.49240294,-0.099772714,0.20102453,0.03431422,0.09096161,-0.07672634,0.20749256,0.124244824,-0.061184727,-0.120508,0.1667104,0.047234528,-0.3104498,-0.13506523,-0.04860116,-0.008232661,-0.0747675,0.063493915,0.16989154,-0.0011099465,0.15086925
s1-1226,-0.035614114,0.14389008,-0.003931402,-0.32477808,-0.07340742,-0.14556918,0.32806596,-0.052536804,-0.21790856,0.07977762,-0.12326634,-0.2023619,-0.117948204,0.15054634,0.12195459,0.22629425,0.009278469,0.22130701,0.11199562,0.0037376964,-0.06800183,0.26690462,0.108965576,-0.37221438,-0.16974589,0.027640842,0.10109391,-0.11851087,-0.1528633,0.078431815,-0.21394432,0.06276359
s1-1227,0.10497146,-0.046766393,0.007616764,-0.2920113,0.08046323,-0.1820965,0.24494334,-0.024998453,0.08435327,0.14585307,-0.03548931,-0.25910515,0.07335107,0.015726253,0.23184553,0.19207186,0.1752206,0.3796993,0.09007418,-0.05061542,-0.08793047,0.123624966,-0.13306642,-0.3423654,-0.16690938,-0.04288948,0.045969285,0.12331827,0.061338704,0.102396086,-0.18518794,0.16974592
s1-1228,-0.07239394,0.21408659,-0.16274886,-0.33789134,0.053794473,-0.10959716,0.38293982,-0.20406449,-0.23381567,0.117089756,-0.017411513,-0.0099437125,-0.08218558,0.17985111,0.034285873,0.27229583,-0.0067835767,0.15730932,0.12018058,0.02863073,-0.15217124,0.26927555,0.1202008,-0.33237422,-0.16060211,-0.009574369,0.017543055,0.16052318,-0.21403763,0.08827627,-0.000805927,0.034947596
s1-1229,0.0913672,0.21601614,-0.006659296,-0.3760072,0.022757564,-0.07637056,0.3648783,-0.1010235,-0.0736749,0.0005849488,0.1655769,0.008359747,-0.010600146,0.2341696,0.17526966,0.16632444,-0.013177156,0.19142905,0.07112035,0.006535194,0.13162419,0.21918139,-0.067571595,-0.29957086,-0.15084746,-0.14353357,0.0007835105,0.080156624,-0.09419829,0.1016827,-0.32424182,0.25599033
s1-1230,0.11651035,0.14813733,0.12221187,-0.3580299,0.018956024,-0.1008819,0.23505495,-0.1433487,-0.11174016,0.029410757,-0.044941843,-0.17463045,-0.03772563,0.24382953,0.077651545,0.12200421,0.02091406,0.29885733,0.09255642,-0.036449373,0.0072836787,0.31418782,-0.010701112,-0.39999706,-0.15826067,-0.16592419,-0.0015250966,0.16231829,-0.027250778,0.100356,-0.09740175,0.25831553
s1-1231,0.010476586,0.11943771,0.10571998,-0.34602466,-0.03940505,-0.09869225,0.17440447,-0.1378766,-0.006894106,0.064363316,0.08366325,-0.036635764,-0.02334468,0.29064626,0.18044958,0.18165934,-0.11797569,0.29837418,0.069091275,0.027686626,0.0494548,0.32957292,-0.03265681,-0.38626567,-0.17373937,-0.07715382,-0.09268437,0.15855101,-0.1356653,0.12993266,-0.14465143,0.20340797
s1-1232,-0.09608984,0.060619958,-0.05810093,-0.3601487,-0.022027822,-0.06669328,0.19356158,-0.20413607,0.019198606,0.010724584,0.18254776,-0.09525429,-0.042314574,0.37162256,0.16518678,0.010417087,-0.051554803,0.2629885,0.168895,0.103079125,-0.07100721,0.40789002,0.10335562,-0.23149315,-0.17034817,-0.06888807,0.036876813,-0.12918732,0.095425144,0.066397235,-0.21569084,0.1837045
s1-1233,-0.017040258,-0.04669301,0.1152363,-0.29393867,0.025167681,-0.039775684,0.14110804,-0.15320963,0.15080774,0.09061564,-0.1528411,-0.27274722,0.09620015,0.12104903,0.12911627,0.057410304,0.09034653,0.2880662,0.10892738,-0.039834365,0.13848917,0.36639398,-0.12281162,-0.50182647,-0.15977448,-0.029652677,-0.039127935,0.11463296,-0.111094445,-0.053420205,-0.16028748,0.08048264
s1-1234,0.14703244,0.016077079,0.21389534,-0.35020566,0.058500748,-0.12662423,0.07885253,-0.049723215,0.28069493,0.06654321,-0.006625578,-0.24404295,0.13295117,0.111365855,0.063535884,-0.12925301,0.10317484,0.35580513,0.062411513,-0.08913841,0.19325896,0.19777355,-0.14141318,-0.41488683,-0.07016819,-0.12224593,-0.04025069,0.11285189,0.060482185,-0.019017734,-0.19368878,0.085098624
s1-1235,0.15105903,0.012822773,0.2639966,-0.27648997,0.032795936,0.03273408,0.14400756,-0.0066420063,0.005283192,0.055480883,-0.0144265685,-0.41301125,0.06456175,0.3112312,0.043360762,-0.040816072,-0.12679747,0.2937757,0.041063428,-0.10943212,0.28693295,0.20329536,-0.10548192,-0.24042115,-0.07815714,-0.061424617,-0.10488252,0.23509261,0.08195349,0.06585231,-0.015856672,0.18512486
s1-1236,0.12346646,0.19413151,0.1777267,-0.41147444,0.07930135,-0.05685476,0.1668391,0.0051981965,0.056135252,0.08165014,0.036130704,-0.436108,0.012392958,0.017817805,0.10871665,-0.111426085,-0.032548368,0.20828629,0.08534195,-0.030647803,0.17615354,0.0930253,-0.21971665,-0.2899896,-0.07071218,-0.20680949,-0.05154102,0.10593237,-0.00913585,0.047611535,-0.17863894,0.22942695
