,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
s1-853,0.03898541,0.17870337,0.06624144,-0.18850839,0.16331995,-0.15826303,-0.18917856,-0.17086627,-0.03274796,0.08431594,0.13702479,0.09524989,-0.21868774,-0.10649519,-0.110029094,0.25018445,-0.05103377,0.24743998,-0.08385542,-0.16016015,-0.07750821,-0.07058705,-0.11553493,-0.114072904,0.092388615,0.07147459,0.33157137,0.17705633,0.38214886,0.03756413,0.29801714,-0.2187824
s1-854,0.1433187,0.13100757,0.041228913,-0.15854344,0.32124114,-0.1691781,-0.18338516,-0.2322241,-0.13357563,-0.029877424,0.08969324,-0.07821758,-0.016060371,-0.16633941,-0.021931687,0.24036095,-0.13131881,0.03414962,0.076755725,-0.12978344,-0.10551729,-0.015022958,-0.15563354,-0.19937931,0.13648248,0.021700248,0.09652243,0.23780331,0.38246003,0.007234562,0.35569075,-0.16416276
s1-855,0.14600931,0.09579482,0.086584866,-0.13915081,0.2051251,-0.115175724,-0.13172068,-0.28876808,-0.14404929,-0.11583677,0.090794936,-0.024450123,0.018380024,-0.08372038,0.0554094,0.27669495,-0.037026174,0.1479206,0.034990877,-0.20373869,-0.09152919,0.05032008,-0.08761143,-0.1066955,0.1291601,0.107699625,0.20770675,0.21198934,0.43467164,0.05461607,0.37033218,-0.060954344
s1-856,0.1515455,0.163434,0.20539393,-0.18761778,0.14087772,-0.11467454,0.031313464,-0.20549974,-0.108101,0.027687648,0.24709982,-0.0011164546,-0.15764138,-0.08790247,-0.110721625,0.26737386,-0.12134439,0.22460517,0.087794565,-0.14091212,-0.047838673,0.021150015,-0.1331906,-0.13906428,0.097028844,-0.012704975,0.2853657,0.121132374,0.43051445,0.09322297,0.26158643,-0.10653737
s1-857,0.14086983,0.20450622,0.12202729,-0.24773134,0.17112501,-0.1032201,-0.085210666,-0.14270295,-0.10840329,0.04189183,0.15350473,0.008872082,-0.23251553,-0.10903452,-0.05502139,0.22696544,-0.09867825,0.20449409,-0.06693877,-0.11948874,-0.0862283,0.009694758,-0.087800525,-0.21920928,0.08051701,-0.0009597419,0.30702147,0.152493,0.39876288,0.13151151,0.36149156,-0.20214134
s1-858,0.17391291,0.14701897,0.08363497,-0.20649165,0.26272684,-0.13634604,-0.108181715,-0.24246398,-0.14976859,-0.035551254,0.091887675,-0.021602351,-0.082880564,-0.16537112,-0.003932459,0.25215027,-0.102468915,0.1278557,0.07473927,-0.12905312,-0.08542149,0.024022704,-0.20008868,-0.22188404,0.09753218,0.03593916,0.13283587,0.18290204,0.4103709,0.046572834,0.37945002,-0.18333419
s1-859,0.13536596,0.11257267,0.15546483,-0.2085456,0.19277963,-0.21105936,-0.17401084,-0.15015726,-0.15185313,0.09399244,0.2156207,-0.015379929,-0.19013262,-0.14258054,-0.12284177,0.21654499,-0.11315709,0.11174999,0.041737627,-0.1780199,-0.11379892,-0.051081337,-0.15293357,-0.14590098,0.14526215,0.042985473,0.21757486,0.2027967,0.37233758,0.050405778,0.31030267,-0.2058042
s1-860,0.07492764,0.19186617,0.13719913,-0.3229941,0.19209963,-0.098141626,-0.12909874,-0.11383426,-0.09677541,0.01273821,0.17101896,0.014351798,-0.2555574,-0.05622441,-0.09242779,0.23218969,-0.059606884,0.19902402,-0.026502308,-0.11765829,-0.19953427,-0.0909558,-0.048991755,-0.14399046,0.11308545,0.024219187,0.31967503,0.12802964,0.33891627,0.15634747,0.2633979,-0.17041335
s1-861,0.1587151,0.2762999,0.15188211,-0.28961295,0.1689485,-0.15122333,-0.07956405,-0.0696554,-0.045862146,0.06843037,0.08514597,0.0002942027,-0.21540433,-0.11126624,-0.05390705,0.20388173,-0.01465055,0.28059968,-0.07552179,-0.065915935,-0.051855993,0.03079236,-0.13864794,-0.09966541,0.054070137,-0.0336076,0.3772579,0.12389434,0.37426063,0.1864141,0.21137471,-0.20836875
s1-862,0.11710271,0.19954368,0.042230427,-0.23847674,0.2634434,-0.17740807,-0.039807916,-0.15813315,-0.13396153,0.032495484,0.14083116,-0.032189142,-0.15745066,-0.03860419,-0.00816378,0.18500824,-0.05034559,0.14339522,0.004056735,-0.12224434,-0.09342657,-0.044093683,-0.08163658,-0.24036954,0.04260587,0.014122689,0.29199284,0.21039245,0.4724722,0.10186195,0.2802838,-0.176013
s1-863,0.050734513,0.0254655,0.15088609,-0.3011732,0.19536635,-0.104870915,-0.172947,-0.08838335,-0.036979094,0.03006032,0.24024254,0.043216348,-0.23309752,-0.16567071,-0.14055043,0.20667177,-0.11072762,0.23161757,-0.004352022,-0.08329368,-0.09438793,-0.041688953,-0.14531356,-0.24350746,0.12466874,0.019232184,0.22815529,0.1656374,0.36043495,0.10047338,0.30762947,-0.15757945
s1-864,-0.06896117,-0.2546961,-0.066976115,-0.1612204,0.32277694,-0.059333112,-0.019250948,-0.07364228,-0.15465376,-0.0063193375,0.2753998,-0.00010969676,0.022697318,-0.18391114,-0.028244864,0.006904042,-0.1291452,0.09925547,0.1091181,-0.16912639,-0.19558096,-0.101682596,-0.15416157,-0.41956726,0.18688971,0.09329289,-0.08218941,0.22172889,0.28885812,0.054616787,0.31347704,-0.16796674
s1-865,-0.08955093,-0.3073236,-0.0746111,-0.14411277,0.37605503,0.044286564,-0.0045567104,-0.021321885,-0.13017996,-0.026301116,0.28886518,0.02944038,0.03555365,-0.17605938,0.026710667,-0.048977826,-0.1343081,0.03670935,0.09639184,-0.110162064,-0.15084144,-0.13238032,-0.10352191,-0.45822418,0.18773717,-0.07602441,-0.07594247,0.17614827,0.2189104,0.11357751,0.23250905,-0.25349486
s1-866,-0.053440034,-0.23845494,-0.014931658,-0.18340036,0.24205482,0.07198213,-0.038800552,-0.13262503,-0.17164111,0.06313972,0.3103763,0.025663286,0.10779822,-0.16097328,0.0303093,0.095005244,-0.17451411,0.049166687,0.15386975,-0.1429134,-0.1769115,-0.06888648,-0.100194275,-0.4283617,0.16920397,0.08313102,-0.038455985,0.21055634,0.21543531,0.012719212,0.30273384,-0.15456054
s1-867,-0.0139474105,-0.1913036,-0.08028848,-0.15473926,0.37880033,0.00027174503,-0.013520445,-0.06407662,-0.14334668,-0.038796145,0.2819244,-0.016984733,0.064771384,-0.13791054,0.0063633667,0.031778034,-0.20763372,0.04367584,0.09020804,-0.12393707,-0.19155483,-0.14383957,-0.15123612,-0.3779527,0.18165001,0.050361205,-0.12623787,0.18843427,0.25069323,0.06537865,0.28743973,-0.20694874
s1-868,0.02912008,-0.14401126,-0.0026453864,-0.26187265,0.3297276,0.021704327,-0.08719145,-0.11934825,-0.15308523,-0.099246584,0.24836801,-0.04005671,0.05356253,-0.18723276,-0.0021721702,0.1547043,-0.17350319,0.0332826,0.09150537,-0.12898894,-0.20233989,-0.056388848,-0.14948922,-0.32299915,0.15159532,0.05536047,-0.085243635,0.19709665,0.32153448,0.03782182,0.31375444,-0.1527889
s1-869,-0.050949097,-0.3265735,-0.08649738,-0.18578263,0.30946475,0.058363475,-0.06874532,-0.061668515,-0.12754922,-0.04062928,0.3016088,-0.005220386,0.05666847,-0.18997927,0.014902285,0.027697563,-0.1242246,0.040210333,0.08585946,-0.14173424,-0.17506528,-0.069235384,-0.13566108,-0.40931785,0.18382418,0.0047692265,-0.13723595,0.20811865,0.23047891,0.0970024,0.31164432,-0.20826808
s1-870,-0.060359135,-0.3066956,-0.063347846,-0.1861716,0.31808862,0.04472758,-0.06837231,-0.05112654,-0.14428523,-0.061466217,0.31073982,0.04477597,-0.019146461,-0.15617353,-0.033964083,0.03232009,-0.13300288,0.038501047,0.054203026,-0.14927916,-0.20674273,-0.06860718,-0.14454603,-0.40851402,0.18073228,0.013679011,-0.09061531,0.22313789,0.29076073,0.11167264,0.31353408,-0.12577753
s1-871,0.020404665,-0.31383574,-0.014964595,-0.18172038,0.24079546,-0.019835316,-0.14663309,-0.0536088,-0.04128484,-0.08022875,0.3041687,-0.031193558,-0.015349653,-0.25151983,-0.007630266,0.03592152,-0.08319072,0.041017227,0.09782669,-0.21424738,-0.11624058,-0.08571193,-0.200813,-0.35369042,0.23548725,-0.0020638462,-0.1157674,0.1779789,0.22411251,0.034400284,0.31311706,-0.17071514
s1-872,-0.03879741,-0.27563027,-0.058032036,-0.20625448,0.33862215,0.06840026,-0.0065425877,-0.10097909,-0.09752183,-0.079054296,0.3118406,0.009912346,0.023934871,-0.1628808,0.003316313,0.01271776,-0.104702584,0.033732824,0.06384903,-0.15024339,-0.20793301,0.009681788,-0.08103321,-0.46994022,0.19014585,-0.013232771,-0.08813487,0.20621204,0.24781182,0.09574388,0.30056253,-0.15040587
s1-873,-0.052557085,-0.21558961,-0.042973384,-0.21953765,0.23719785,-0.07490005,-0.18809162,-0.12766854,-0.10187513,0.1318478,0.27373236,-0.01977928,-0.061605506,-0.19981545,-0.1077871,0.08098532,-0.1113066,0.058995567,0.15300918,-0.15411243,-0.16431831,-0.17540741,-0.13585645,-0.31627637,0.14367183,0.07945177,-0.041756723,0.1756444,0.25396696,0.052768804,0.27748448,-0.18585983
s1-874,-0.07903293,-0.18675539,-0.12607281,-0.108589344,0.15717122,0.17309454,-0.050344016,-0.11037359,-0.27438796,-0.05345007,0.2815851,-0.029305806,0.23406762,-0.15148953,-0.048946384,0.08297415,-0.16470957,-0.016304877,0.07817379,-0.15067706,-0.14136568,-0.0687109,-0.1225788,-0.37080827,0.1399327,-0.049756702,-0.042549152,0.21128228,0.3122291,0.064872265,0.28998277,-0.08477296
s1-875,-0.1163996,-0.39932066,-0.034897994,-0.216794,0.2457776,0.09685608,-0.15367775,-0.015893757,-0.14943667,-0.0036543831,0.28294417,0.051592305,0.05698987,-0.20171246,-0.05956638,0.047228765,-0.16812962,0.06679474,0.1365272,-0.18881047,-0.18714124,-0.08764476,-0.09472403,-0.31537956,0.16995504,-0.005056953,-0.1460679,0.22194624,0.1781775,0.04242738,0.2778909,-0.093955405
s1-876,-0.089667544,-0.39685768,0.03148668,0.011502252,0.04202383,-0.24939309,-0.2544654,-0.069310956,0.015232248,0.08238217,0.27830416,0.12640348,-0.036238663,-0.25227123,-0.18411079,0.12743862,0.015319867,0.14252742,0.18655725,-0.259984,-0.04414246,-0.076955274,-0.19845296,-0.12429285,0.12347972,0.07951069,-0.099062346,0.119938314,0.25560308,-0.04662674,0.27705258,-0.11901015
s1-877,0.011529801,-0.32727063,0.15295172,-0.22675735,0.15311137,0.009170365,-0.20753239,-0.08012115,-0.074937485,0.01958596,0.34060603,0.063219756,-0.055101193,-0.13130356,-0.24528211,0.13525409,-0.111534275,-0.06126546,0.25373352,-0.3206737,-0.2287187,-0.07707171,-0.14475743,-0.12175785,0.18990284,0.12979221,-0.16991371,0.08099554,0.16933317,-0.08443964,0.17158331,-0.07279003
s1-878,0.14156179,-0.011833103,0.038066268,-0.22943768,0.25282612,-0.06526022,-0.09957343,-0.27030408,-0.13545705,-0.061364636,0.20640257,-0.051207878,0.17160982,-0.076158755,-0.053066194,0.23042753,-0.13310546,-0.049682893,0.15003496,-0.19373952,-0.198455,-0.016072663,-0.19365677,-0.26844287,0.20562407,0.09105937,-0.077721775,0.22771086,0.363578,-0.040585548,0.29316974,-0.1056903
s1-879,-0.0068627046,-0.14037192,0.083406806,-0.1349718,0.24302211,-0.11099294,-0.12915301,-0.18981032,-0.16641118,0.013992177,0.33928937,0.0076510757,0.004705994,-0.1569564,-0.10277709,0.1940282,-0.12037559,0.06004766,0.09269912,-0.2435067,-0.19043413,-0.15513113,-0.14830245,-0.21031576,0.20086566,0.14494155,0.03879168,0.15279841,0.2835816,-0.029726936,0.33098716,-0.22062795
s1-880,0.15755376,-0.046835948,0.033500407,-0.16348165,0.25037467,-0.1371337,-0.11482927,-0.2396444,-0.1050974,-0.090032056,0.17982736,-0.017944934,0.09640944,-0.14650626,-0.00847793,0.28997785,-0.074785694,0.056159228,0.1440097,-0.20046785,-0.09511695,0.098855846,-0.24223128,-0.16774026,0.102141514,0.0955695,-0.0126303835,0.21230376,0.3705386,-0.017771583,0.32932153,0.027002193
s1-881,0.10158776,-0.09582872,0.12843817,-0.22561577,0.17081703,-0.110571995,-0.10762386,-0.2717962,-0.18094833,-0.034713916,0.21842593,0.05380542,-0.0034087747,-0.1118736,-0.07911552,0.24646145,-0.019168686,0.06832372,0.11753659,-0.28082675,-0.10812007,0.052413397,-0.20272356,-0.18419543,0.15140328,0.092968196,0.05188243,0.16642642,0.33383116,-0.018144213,0.30523944,-0.1675998
s1-882,0.07896157,-0.089209795,0.0048684347,-0.17956828,0.06433362,0.037355546,-0.1288116,-0.22164565,-0.19522655,-0.042578854,0.27348363,-0.00088139996,0.19479972,-0.12267299,-0.09598061,0.22868118,-0.17837241,-0.0733418,0.18260464,-0.16791007,-0.20811266,-0.058891427,-0.26815015,-0.21925995,0.16410308,0.096277945,-0.12299873,0.17349312,0.31145006,-0.027447477,0.3567357,-0.12041007
s1-883,0.06092404,-0.14378153,0.17245273,-0.11712749,0.19308315,-0.03730453,-0.20696995,-0.14649406,-0.19244802,0.09037331,0.3700475,-0.04781647,0.00404178,-0.20053598,-0.10975614,0.25085998,-0.073822185,0.11400543,0.18674798,-0.3007412,-0.1552533,-0.14613724,-0.10509676,-0.16449228,0.2069306,0.10425672,0.07353242,0.15621465,0.2048912,-0.06858171,0.28941968,-0.17889313
s1-884,-0.009534374,-0.18397044,0.08423252,-0.2896029,0.12351902,-0.0306556,-0.2150004,-0.08083314,-0.011089791,0.12804434,0.3518666,0.049420085,-0.27578765,-0.17872426,-0.1968017,0.14255968,-0.10062047,0.07884067,0.111724705,-0.15040085,-0.08759426,-0.0592254,-0.14679664,-0.16886573,0.1543014,0.009226942,0.06517484,0.12798204,0.22595665,0.06179518,0.24815829,-0.23991068
s1-885,0.061025087,-0.21169251,0.110301785,-0.123090714,0.12586941,-0.11146852,-0.26084763,-0.22749749,-0.06738362,0.120731816,0.20566186,-0.026164794,0.059770316,-0.23517668,-0.18033995,0.3134188,-0.021609021,0.07866916,0.13123146,-0.19775209,-0.14483708,-0.09814605,-0.20561418,-0.091385424,0.15348822,0.15932691,-0.10467633,0.20926009,0.3043257,-0.094389215,0.34740698,-0.10152471
s1-886,-0.014891643,-0.248307,0.13414727,-0.28912216,0.13437447,-0.06487813,-0.2005688,-0.1671866,-0.10693474,0.016611613,0.2761137,0.052073196,-0.127244,-0.16776432,-0.21118611,0.21266542,-0.07180511,0.100379884,0.09861582,-0.21319659,-0.26230532,-0.095181696,-0.21305078,-0.15774733,0.21702862,0.11258653,-0.07588615,0.16386469,0.2931397,0.047102667,0.2506802,-0.16064036
s1-887,0.15363574,-0.09602821,0.25166038,-0.16134937,0.094391406,-0.14631931,-0.23884067,-0.07723857,-0.019200312,0.034887806,0.21646398,0.031391725,-0.118724085,-0.19976838,-0.11089749,0.29832107,0.062094875,0.18073064,0.15897897,-0.2290563,-0.10025686,-0.1330317,-0.30525714,-0.08688935,0.102462925,0.0763427,0.07388076,0.12084718,0.22937407,-0.04573177,0.23844367,-0.08235376
s1-888,0.11922248,0.20726284,0.0081326645,-0.16233292,0.22586966,-0.12916462,-0.088477716,-0.20979546,-0.07270871,0.04197725,0.16622826,-0.07458631,-0.0017479956,-0.119879186,0.05901272,0.23347872,-0.16737106,0.09150204,0.0519259,-0.076504,-0.04630559,0.030935623,-0.11678055,-0.20757443,0.063429125,0.042406525,0.25058547,0.17980078,0.3426773,0.116771534,0.39026025,-0.17227629
s1-889,0.12158027,0.070062384,0.08776717,-0.22201422,0.070700675,-0.13542236,-0.19997594,-0.14699467,-0.090664394,0.16948462,0.09773565,-0.012619813,-0.19831824,-0.17429742,-0.18617493,0.28619975,-0.06962593,0.18060039,0.016351474,-0.09801809,-0.12854804,0.06199378,-0.19279355,-0.13255727,0.07193009,0.08064781,0.1857614,0.15985887,0.4409692,0.122382686,0.3566504,-0.12698647
s1-890,0.0943374,0.012719676,0.019806355,-0.21404918,0.2890272,0.05654871,-0.08740614,-0.19777973,-0.14566097,0.007985959,0.18234657,-0.049491197,-0.0059925616,-0.15517782,0.01975739,0.19984832,-0.12871751,0.11254573,0.07550579,-0.118816614,-0.16368341,-0.030743245,-0.13677724,-0.27155498,0.1401139,0.070730716,0.07651675,0.17642918,0.31617993,0.026411869,0.33145422,-0.12150532
s1-891,0.24433812,0.21644618,0.113958195,-0.21824242,0.031357788,-0.12882088,-0.12439363,-0.16870703,-0.109373346,0.0009840634,0.06272421,-0.08825299,-0.103138916,-0.11959017,-0.064547926,0.27145627,-0.092412725,0.26197645,-0.011689634,0.010903828,-0.03648855,0.059849627,-0.22196515,-0.03282266,0.11699152,0.058757003,0.32073337,0.19633742,0.3730834,0.12208803,0.3503906,0.0154959895
s1-892,0.20950553,0.060989298,0.10887292,-0.13351798,0.11024456,-0.14221454,-0.14257008,-0.21630463,-0.058143795,0.05804145,0.19359681,-0.010663625,0.0020162836,-0.06818153,-0.09054591,0.31330788,-0.055261314,0.12919897,0.07319412,-0.09760996,-0.08442941,0.046261825,-0.2590166,-0.1468086,0.114859976,0.10578955,0.20650198,0.23126295,0.40536526,0.10773249,0.35352483,-0.01938318
s1-893,0.101747304,0.14386466,0.048239104,-0.23931144,0.13882355,-0.1209483,-0.17411372,-0.13596782,-0.09281301,0.08207066,0.20192084,0.02859427,-0.107072525,-0.118023455,-0.14244476,0.29605904,-0.089834325,0.1605976,0.06058606,-0.15932508,-0.1461106,-0.065218166,-0.13668588,-0.18433502,0.1343663,0.083868705,0.23536274,0.24770787,0.38505,0.15325707,0.31164247,-0.14784145
s1-894,0.086238936,-0.033290368,-0.043825183,-0.043352433,0.16564402,-0.03362241,-0.11857882,-0.26103842,-0.17380157,-0.007854387,0.19195037,-0.012102491,0.26600644,-0.05660873,-0.06487164,0.25801829,-0.17064656,0.0057727313,0.1713393,-0.1606882,-0.15409604,-0.03121693,-0.1711787,-0.21528052,0.14315276,0.13609038,-0.018112224,0.21834505,0.3978343,-0.0030296147,0.3962998,0.030721258
s1-895,0.026253272,-0.16364416,0.075928256,-0.27717078,0.1938272,-0.073588535,-0.09294244,-0.17272043,-0.12370252,-0.025744615,0.31747165,0.04759944,0.06175967,-0.12611338,-0.06688972,0.17111021,-0.030996246,0.1352329,0.13806179,-0.25117856,-0.17892204,-0.025855634,-0.2280239,-0.30537492,0.15718322,0.08135533,0.046665892,0.21331021,0.362818,-0.0025170336,0.33081695,-0.008173022
s1-896,-0.05702553,-0.33552116,-0.0420158,-0.25124064,0.12405296,-0.07092713,-0.21471645,-0.08226372,-0.0059401356,0.037118215,0.22841054,0.03930122,-0.11148735,-0.23752758,-0.18600821,0.06680945,-0.13287915,0.07621961,0.099194124,-0.14372951,-0.14857565,-0.062412612,-0.14889874,-0.26452142,0.16042013,0.012435882,-0.11986269,0.1744479,0.32374525,0.11751238,0.3027835,-0.07618308
s1-897,-0.0019357521,0.061218247,0.028520748,-0.15567988,0.39130446,-0.03984781,-0.154816,-0.16811348,-0.20637868,0.06983448,0.20301023,-0.019420274,-0.07307382,-0.11491577,-0.007193959,0.10059168,-0.14168666,0.11223359,0.011448339,-0.23140305,-0.1358221,-0.14822342,-0.027459126,-0.26033223,0.06599291,0.10498863,0.14951052,0.22565736,0.35948318,0.025086211,0.3558504,-0.19937453
s1-898,0.13640067,0.0750209,0.10659306,-0.19277388,0.24842972,-0.17623326,-0.05569155,-0.18352985,-0.13389578,-0.049527664,0.17869294,-0.052583717,-0.0002985224,-0.10053335,-0.06546845,0.2448749,-0.04644931,0.15580265,0.082311176,-0.18799642,-0.16101314,0.00073347427,-0.18510145,-0.2113818,0.10105623,0.030649709,0.10437696,0.17326564,0.39117342,0.0075162463,0.32716122,-0.039402876
s1-899,0.19133943,-0.0064636003,0.06299355,-0.09389885,0.19277838,-0.2593511,-0.036632426,-0.27046824,-0.14015521,-0.05790793,0.2052828,0.14237542,0.028932832,-0.073437184,0.037089016,0.23570475,-0.043330293,-0.002484303,0.09424417,-0.14520073,-0.013589889,0.04387828,-0.1688861,-0.23629671,0.14971545,0.06098761,0.06778003,0.15243796,0.3659169,-0.034151174,0.3381949,-0.2677734
s1-900,-0.08362164,-0.29230252,-0.08880695,-0.14166553,0.2786268,0.028699735,-0.051516093,-0.06831628,-0.17878312,-0.028480904,0.30405346,-0.027702544,0.09972805,-0.19474086,-0.010299548,0.018574558,-0.14412856,0.08805032,0.12316169,-0.149032,-0.20645592,-0.13016722,-0.11217858,-0.42795137,0.19164456,0.07420078,-0.106519535,0.19067858,0.21120656,0.05868332,0.30846214,-0.17852089
s1-901,-0.04218368,-0.29952228,-0.07981873,-0.23792616,0.20036459,0.063332394,-0.093042076,-0.047383595,-0.020683117,0.08452498,0.28419703,-0.011208067,0.041621342,-0.0866178,-0.010081168,0.08164234,-0.21854919,-0.08469713,0.036811154,-0.09832241,-0.20343213,-0.14861503,-0.07555906,-0.43200204,0.12791575,0.045387134,-0.1365627,0.21893376,0.18223226,0.08325686,0.30302483,-0.13620734
s1-902,-0.050489902,-0.30276805,-0.08935104,-0.16108456,0.3123877,0.11660692,-0.06754245,-0.066190146,-0.23857547,-0.04373288,0.25699556,-0.029402303,0.10394419,-0.23123825,0.027192887,-0.0025290032,-0.21302307,0.074030496,0.090399384,-0.14238167,-0.13291356,-0.061898276,-0.0802032,-0.39682412,0.19641824,0.013475787,-0.092586115,0.18670848,0.21159521,0.043869615,0.30078024,-0.19060597
s1-903,-0.08052701,-0.18431094,-0.08714558,-0.10843711,0.34950775,-0.0071763247,-0.05791457,-0.1450468,-0.13795763,-0.07619724,0.25965458,-0.03203675,0.079607785,-0.14343469,-0.0136296805,0.095748276,-0.15428546,0.014823426,0.054710615,-0.15675557,-0.25811478,-0.07630602,-0.055372886,-0.38907272,0.11118206,0.09943572,-0.07674813,0.19790468,0.27087808,0.045279812,0.31856772,-0.15766239
s1-904,-0.011425028,-0.2401564,-0.023955606,-0.19725776,0.28651023,0.087751865,-0.05220644,-0.10159318,-0.16256768,-0.043131277,0.3252265,-0.06261784,0.09967166,-0.16438448,0.034955665,0.08379284,-0.13360497,0.023908768,0.06670582,-0.16411719,-0.20848739,-0.06043851,-0.10289331,-0.42265737,0.1868783,0.025949767,-0.12398099,0.22463791,0.21624249,0.09143679,0.34854627,-0.14913099
s1-905,-0.047305003,-0.26671973,-0.004697204,-0.15307935,0.23332423,-0.043965325,-0.08770482,-0.20665504,-0.093768105,-0.10037513,0.22919273,0.12029428,-0.04207471,-0.10734008,-0.060610704,0.071065076,-0.11265511,0.012096184,0.11010246,-0.22546473,-0.11588992,-0.062818326,-0.15019152,-0.29324874,0.21174616,0.08014104,-0.18566284,0.20615509,0.30482775,-0.010126233,0.27651373,-0.14418997
s1-906,-0.029601116,-0.28896558,-0.028917085,-0.20790547,0.31708932,-0.012354594,-0.09511823,-0.057493176,-0.09680486,-0.011462692,0.2662276,0.021076687,-0.049386375,-0.1436647,-0.002048673,0.09888514,-0.10356875,0.037100572,0.015466207,-0.16145688,-0.16932644,-0.09384224,-0.16124234,-0.39086995,0.18068504,-0.015479123,-0.031685475,0.20376283,0.3160035,0.07702704,0.3051457,-0.21198249
s1-907,-0.05622231,-0.25712302,-0.07673564,-0.14772561,0.36791468,0.06451109,-0.0034751396,-0.07658315,-0.14677367,-0.063903876,0.28909168,-0.073131755,0.108442366,-0.12115386,0.015481075,0.06836693,-0.11849506,0.06756556,0.070285864,-0.14615884,-0.23410255,-0.12032489,-0.10489988,-0.40977103,0.1990706,0.07494611,-0.10536979,0.22415513,0.2551252,0.033339377,0.2942046,-0.17580757
s1-908,-0.052194003,-0.30244565,-0.07179475,-0.16075745,0.30411088,0.030072035,-0.027853506,-0.073542014,-0.16374648,-0.015263025,0.31410295,-0.013257345,0.085667685,-0.20396961,0.0075207697,0.009781407,-0.14464416,0.08311169,0.08627352,-0.13923915,-0.1711073,-0.09021495,-0.11565636,-0.403408,0.16402291,0.01933214,-0.12936407,0.19880025,0.26900712,0.052541636,0.3409938,-0.16759208
s1-909,-0.046347544,-0.30940974,-0.1111287,-0.20468752,0.26782694,0.06358004,-0.07268582,-0.08676536,-0.10181238,0.004555522,0.3078689,0.023597304,-0.0010139598,-0.19101423,-0.01363722,0.006545939,-0.113102004,0.0018569427,0.071705386,-0.12645197,-0.21053976,-0.029415922,-0.122945786,-0.4221112,0.20706159,-0.0085447375,-0.084846444,0.200611,0.2631477,0.11167372,0.3178991,-0.1728245
s1-910,-0.02457425,-0.27285618,-0.058005374,-0.17741847,0.29668933,0.034108162,-0.061694667,-0.047593337,-0.17209467,-0.06855455,0.31272727,-0.0039829304,0.13597466,-0.17717907,0.00398892,0.041951194,-0.17453289,0.036133114,0.119049534,-0.16646269,-0.19869769,-0.10297634,-0.16172415,-0.43716383,0.19483116,0.004794052,-0.10529682,0.19615993,0.24613799,0.042246904,0.28008556,-0.1534424
s1-911,-0.06244991,-0.32406384,-0.08746288,-0.13423282,0.324068,0.047428496,-0.097442366,-0.08418943,-0.11646892,-0.04471208,0.27319694,0.04814423,0.06551279,-0.14386478,-0.040830106,0.050699208,-0.14409003,-0.01309786,0.12226035,-0.1421613,-0.21375301,-0.08921145,-0.13874374,-0.36478192,0.2208471,0.06583562,-0.19616663,0.18640836,0.28986967,0.028695941,0.25826618,-0.11970863
s1-912,0.050672427,-0.19574086,-0.02388252,-0.16189517,0.19898775,-0.030576002,-0.0784195,-0.19437131,-0.13658792,-0.06702286,0.1820339,-0.083741955,0.19635317,-0.25218827,-0.015793804,0.1672942,-0.08979434,0.13829815,0.14065658,-0.19212644,-0.2453899,0.050155595,-0.11400693,-0.29066703,0.14777264,0.07081509,-0.119419575,0.26940244,0.33896476,-0.0029529843,0.3742273,0.04239163
s1-913,0.024018241,-0.05528616,-0.027700074,-0.22946721,0.2887001,0.04671741,-0.03666933,-0.21566759,-0.22808851,-0.043641478,0.20734654,-0.02186495,0.04840038,-0.1734825,0.07675318,0.2340341,-0.13481368,0.11376186,0.07300327,-0.14609006,-0.12364239,-0.07158188,-0.104620814,-0.30412275,0.16143245,0.0015349998,0.12357615,0.22180444,0.32528266,0.069453,0.322757,-0.15934047
s1-914,-0.00965346,0.009048009,0.062613145,-0.1963419,0.19767782,-0.13164559,-0.26463702,-0.22492482,-0.046774242,0.10927628,0.17847106,0.106142126,-0.1653915,-0.15480277,-0.114023596,0.19152749,-0.084243864,0.06226912,0.035505425,-0.19326791,-0.09775199,-0.11329388,-0.12970781,-0.18224746,0.09417548,0.107948735,0.15562472,0.1753673,0.4077369,-0.048028216,0.3323734,-0.2375164
s1-915,0.0036847014,-0.33447558,0.1010164,-0.21791464,0.13465989,0.020037496,-0.1589415,-0.14328262,-0.11207621,0.0056067295,0.31257248,-0.026003757,0.10351997,-0.20132121,-0.17139637,0.17048259,-0.09741495,0.06971528,0.17526813,-0.20396927,-0.18119508,-0.12939912,-0.17840053,-0.25387478,0.1921456,0.06566596,-0.15799399,0.18431157,0.26260182,-0.035520546,0.3111415,0.016361678
s1-916,0.2013165,0.054334316,0.15248248,-0.26591092,0.20490156,-0.12808539,-0.10057509,-0.1651587,-0.08334522,-0.11526657,0.12473482,0.07566404,-0.048266724,-0.065407656,-0.11686952,0.23736264,0.02515494,0.18098795,0.021399368,-0.17897189,-0.116435274,-0.058595236,-0.2582848,-0.19795251,0.10479766,0.10376157,0.041376825,0.100864425,0.44652963,-0.025277736,0.16502734,-0.15123522
