,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
s1-686,0.18044797,0.013655261,0.09480815,0.08640341,-0.35484987,-0.44120035,0.19166139,-0.16518447,0.16780739,0.017006386,0.035422914,0.19857392,-0.13773133,0.27882153,0.1099544,-0.20626256,0.58548087,0.6711952,0.23219799,-0.9568047,0.4000762,-0.8083621,-0.042322244,-0.1038171,0.16384628,-0.035244744,-0.3372764,-0.06432494,0.04150392,-0.05518889,0.38450676,-0.2397434
s1-687,0.2002718,0.16232471,-0.1384326,0.22643031,-0.39719486,-0.30568525,0.12378158,-0.051388517,-0.053926878,0.09938338,0.06693837,0.10625711,-0.14918114,0.33059198,0.11611443,-0.0830075,0.47366145,0.62513036,0.14802249,-0.857593,0.21064416,-0.68144566,-0.1217156,-0.08624182,0.16798323,0.040544946,-0.34766,0.009247901,0.08267317,-0.30904076,0.25395244,-0.07806224
s1-688,0.14517394,0.40688053,-0.034412898,0.1632178,-0.35820284,-0.105728686,0.14439158,-0.02728583,0.05828621,0.12883064,0.1379782,0.08442979,-0.09444745,0.36520958,0.13146833,-0.09717574,0.41990918,0.51293534,0.19741586,-0.48574957,0.16379605,-0.3479039,-0.08922436,-0.09159527,0.089473166,0.05523711,-0.36488888,0.0717371,0.04205421,-0.37103912,0.2531351,-0.012542574
s1-689,0.13943021,0.09747274,0.026987053,0.0763964,-0.4025184,-0.42270145,0.25285348,-0.18075131,0.21697977,0.07414933,0.065620475,0.22028002,-0.15559208,0.38259533,0.07755355,-0.20501837,0.54067,0.71514595,0.22141406,-0.8471795,0.34712955,-0.70798945,-0.13201295,-0.17518225,0.16386288,0.024819037,-0.38105807,0.024494832,0.041506812,-0.103329465,0.3938339,-0.18018776
s1-690,0.14044581,0.41817516,-0.25206503,0.29648766,-0.32262132,0.04616066,0.04321409,0.03405789,-0.20521806,0.17499876,0.2170777,-0.04821929,-0.034775466,0.3169427,0.11323327,0.064394996,0.34127676,0.49052197,0.057895586,-0.40790144,-0.04451239,-0.1658307,-0.13187835,-0.064403206,0.0038554869,0.091158874,-0.34871995,0.16041122,0.064600326,-0.6990905,0.14098887,0.10020459
s1-691,0.27526626,0.26526588,-0.3077991,0.30773613,-0.31944236,0.028856881,0.016771527,0.038013976,-0.2534524,0.09864887,0.15485059,-0.0016721727,-0.045970004,0.15850191,0.07745228,0.1514628,0.37326962,0.56444,-0.038157947,-0.63592744,-0.08203876,-0.1537137,-0.16692409,-0.0915785,0.054479577,0.08854775,-0.26371285,0.17637171,0.0747492,-0.6848083,0.12080435,0.050943203
s1-692,0.09087331,0.47633278,-0.22463584,0.3069818,-0.29628694,0.049685206,0.11551049,0.0063322308,-0.13021076,0.2210879,0.25848767,-0.029059008,0.0025700892,0.4478638,0.14178477,0.08247372,0.15544489,0.3580462,0.12806031,-0.23719148,-0.0944419,-0.07906258,-0.1394218,-0.13534231,0.046261963,0.028819237,-0.37668106,0.20351745,0.14228229,-0.739783,0.10585627,0.19121715
s1-693,0.18808933,0.32631907,-0.18184923,0.17430918,-0.30051583,-0.08582423,0.08107335,-0.03829037,-0.09703379,0.15938106,0.21914446,0.023852255,-0.052507456,0.24802572,0.115861416,0.103492305,0.23836248,0.45098367,0.11889067,-0.429336,0.004962169,-0.18802091,-0.10808754,-0.11043503,0.09775119,0.055772487,-0.2797507,0.12958016,0.13949123,-0.5490092,0.23816901,0.05083328
s1-694,0.19787857,0.37395388,-0.16840681,0.2996763,-0.30413303,0.030060166,0.05470095,0.0074212905,-0.14154305,0.23996525,0.23813762,0.0140713975,-0.03799387,0.3473585,0.12063459,0.1295414,0.17934068,0.46789962,0.10161383,-0.36907688,-0.068200506,-0.18343922,-0.1153442,-0.110795416,-0.004726679,0.031220077,-0.3569328,0.190449,0.11343059,-0.6440785,0.1276448,0.15489392
s1-695,0.109050006,0.44522998,-0.09341814,0.17697273,-0.32551107,-0.046340287,0.08128411,-0.02234931,-0.1274885,0.17932819,0.25156757,0.024179842,-0.07322294,0.43603078,0.11418128,-0.04509637,0.42667636,0.4635748,0.23666506,-0.3379325,0.07106371,-0.25519183,-0.070760645,-0.017272025,-0.0058991336,0.023994902,-0.3629574,0.14329098,0.029990511,-0.55254155,0.17545614,0.02362663
s1-696,0.115587294,0.36862093,-0.2961552,0.2578663,-0.3311845,-0.019806935,0.16917615,-0.045033116,-0.10133578,0.22490716,0.20144397,0.065121904,-0.046010006,0.34601244,0.07397275,0.10875712,0.1708245,0.56412923,0.08969625,-0.42352447,0.019382851,-0.19127835,-0.18257283,-0.17048396,0.12937903,0.06959661,-0.34526694,0.23550591,0.12939157,-0.5713338,0.13642909,0.1244678
s1-697,0.23793007,0.27415088,-0.42788327,0.4119879,-0.33008432,0.056162555,0.053232063,0.04969928,-0.20035222,0.2066564,0.2351309,0.08968556,-0.050684206,0.28625602,0.09020333,0.16500098,0.2927326,0.52715373,-0.007406585,-0.4966761,-0.16572265,-0.0681931,-0.2119965,-0.118164435,0.13088892,0.10483175,-0.33645296,0.27788746,0.050238222,-0.7331457,0.063514255,0.18588498
s1-698,0.1452474,0.45446992,-0.14735624,0.30391,-0.27863434,0.09886732,-0.03381002,0.021363756,-0.17496747,0.15715021,0.24933398,-0.060377616,-0.062272783,0.36191946,0.11882312,0.087582566,0.23760189,0.38414508,0.10883322,-0.31259143,-0.16108249,-0.12670374,-0.07769591,0.0054279245,-0.12407716,0.039275635,-0.30206925,0.10644382,0.08173543,-0.67721957,0.098965146,0.15425818
s1-699,0.1020155,0.38751167,-0.10329685,0.23585579,-0.32712686,0.004491411,-0.006909298,0.004384837,-0.15811892,0.14229585,0.24533415,-0.0032023992,-0.060237333,0.33620727,0.13822605,0.016212622,0.30900976,0.3852515,0.18606429,-0.41386208,-0.06737825,-0.25240004,-0.0952295,-2.621109e-06,-0.0770405,0.06891934,-0.360346,0.06781081,0.060419936,-0.6367564,0.13202068,0.093773045
s1-700,0.14111355,0.46514112,-0.23528081,0.28537688,-0.3676132,0.21403706,-0.101173095,0.018149303,-0.39079702,0.13330662,0.2243147,-0.044553578,-0.04209396,0.16414796,0.104551725,0.14266308,0.23308541,0.4244333,0.07028132,-0.3415357,-0.22364917,-0.055502154,-0.090102345,0.054428868,-0.10237729,0.040273305,-0.24326207,0.03374718,0.06567146,-0.7793741,0.07233671,0.1685827
s1-701,0.17548113,0.4326391,-0.26354408,0.26794004,-0.33850196,0.12427743,-0.066236615,0.03053622,-0.3054808,0.095864,0.16987938,-0.09126112,-0.06676665,0.20141748,0.11570106,0.1147558,0.3071561,0.41962156,0.052636057,-0.43603286,-0.13213457,-0.09150199,-0.12272111,-0.014505021,-0.08318419,0.078264415,-0.2504525,0.12621759,0.09483825,-0.74585944,0.12199785,0.14114198
s1-702,0.12725364,0.4655343,-0.46529624,0.36030722,-0.33872002,0.03421306,0.3700502,-0.006527456,0.015645593,0.43829328,0.28557083,0.1290798,-0.026538434,0.51346415,0.06387939,0.22344245,-0.25486776,0.58083344,0.18123367,-0.152264,-0.020773103,-0.18327266,-0.2547209,-0.28142166,0.35483482,0.068506904,-0.40722162,0.47166008,0.1339182,-0.70422995,0.02711036,0.31960562
s1-703,0.16468243,0.4890114,-0.5392896,0.36015213,-0.3260736,0.118521184,0.32420227,0.020884207,-0.103144825,0.3895046,0.29718474,0.14596401,-0.03584523,0.47452006,0.051453177,0.34261912,-0.32230833,0.47952175,0.054698855,-0.1136354,-0.15709248,-0.08945953,-0.29713136,-0.2195471,0.2647803,0.10157749,-0.39565322,0.50665444,0.16045125,-0.8226279,-0.06795427,0.31704944
s1-704,0.21192993,0.42304596,-0.46521977,0.3077397,-0.28676274,0.17427404,0.25189295,0.0032058395,-0.10001581,0.29856357,0.2893438,0.10198975,-0.015968693,0.4053894,0.0792604,0.21385793,-0.13996516,0.47275466,0.08544956,-0.10512638,-0.06771126,-0.065107115,-0.25324804,-0.18199678,0.18794927,0.0746695,-0.4210304,0.431535,0.12668537,-0.8151902,0.022164289,0.25502768
s1-705,0.16120596,0.39465988,-0.53987634,0.31510738,-0.21757235,0.16826312,0.32168823,-0.009410505,-0.055259157,0.3782223,0.28952673,0.03111025,0.005098366,0.40813607,0.021723092,0.34349868,-0.38490906,0.42720234,0.089845315,0.04506481,-0.16599849,0.02914246,-0.23993102,-0.24062997,0.24898082,0.103020124,-0.34466216,0.5006128,0.19728258,-0.8825191,-0.0037454586,0.32708642
s1-706,0.15590866,0.36097637,-0.5839643,0.39641163,-0.2522285,0.03382723,0.3871518,0.013470548,0.038745336,0.4401236,0.33228123,0.23354372,-0.022818029,0.43062806,0.01158987,0.33617908,-0.41153294,0.5530739,0.08271106,-0.1177917,-0.048313845,-0.10208084,-0.29146028,-0.2883653,0.41498402,0.10577565,-0.39268777,0.52771795,0.14483748,-0.7198397,-0.009931999,0.31820428
s1-707,0.13218541,0.483757,-0.35886565,0.37022734,-0.2951497,0.12353002,0.24143524,0.017403975,-0.20104344,0.27370477,0.31080452,0.01857728,-0.004563944,0.35031345,0.11715358,0.2567921,-0.2411919,0.4370965,0.13950682,-0.09780398,-0.15456781,-0.11733879,-0.12646373,-0.10651268,0.12603904,0.043784037,-0.3325963,0.27893892,0.17735638,-0.78678703,0.03585292,0.32449093
s1-708,0.26024675,0.3622372,-0.49646643,0.37487522,-0.32561004,0.08299034,0.23567869,-0.003798751,-0.000612852,0.31727618,0.29285762,0.1406094,-0.025274793,0.35627514,0.057592712,0.24932922,-0.065260015,0.5301053,0.054420076,-0.22264282,-0.073584184,-0.042315297,-0.26095337,-0.26027715,0.30851054,0.088441625,-0.36432132,0.43119404,0.102744296,-0.76478016,-0.030838538,0.26862198
s1-709,0.11621626,0.47099313,-0.3554641,0.33462557,-0.24849533,0.102652006,0.27132916,-0.03232194,0.00020507084,0.37905446,0.28901464,0.041099522,-0.014379514,0.42464346,0.02028794,0.21871303,-0.34222758,0.37523,0.13742912,-0.0450839,-0.058169074,-0.13390848,-0.18727463,-0.169256,0.15628071,0.08742951,-0.38778377,0.36573374,0.14240684,-0.75153106,-0.023395,0.26763657
s1-710,0.15231432,0.3692494,-0.4648523,0.35042956,-0.2960009,0.031929374,0.40759277,-0.04529171,0.053909082,0.39641002,0.27448377,0.1802987,-0.034572832,0.37158272,0.04723842,0.28424543,-0.33007434,0.5807809,0.11979849,-0.18233822,-0.022675885,-0.21233201,-0.2298489,-0.29355228,0.3446236,0.106247336,-0.407864,0.4526471,0.14674948,-0.6794652,0.04218295,0.29573938
s1-711,0.13383286,0.5035423,-0.4444093,0.31461194,-0.232062,0.1395093,0.30405805,-0.03237761,0.009919167,0.39310503,0.30712003,0.06126899,-0.029416036,0.32226586,0.085565366,0.3042833,-0.42218024,0.43246385,0.11761511,-0.01605051,-0.083812445,-0.024960836,-0.22053385,-0.25534737,0.26559997,0.06430255,-0.36075655,0.46547097,0.17151642,-0.78013325,-0.041885983,0.37032318
s1-712,0.15522003,0.4539647,-0.49768126,0.33213997,-0.25681022,0.12804493,0.29505175,0.0070750765,-0.07290147,0.35674456,0.27910712,0.10468738,-0.016813431,0.46438986,0.095970124,0.31815833,-0.35227424,0.47636485,0.13243696,-0.063018896,-0.09483966,-0.11232088,-0.25836718,-0.23485179,0.25197652,0.115216464,-0.37318912,0.4389817,0.15158497,-0.81241405,-0.012799469,0.3133569
s1-713,0.17923284,0.24678972,-0.45395872,0.39502606,-0.24059771,0.037574906,0.34468332,-0.07531092,0.036700714,0.3736479,0.28532258,0.10471521,-0.049983904,0.36203718,0.032438338,0.29832774,-0.36017573,0.47547156,0.12724851,-0.17421965,-0.032159146,-0.17192782,-0.22994511,-0.31658915,0.373331,0.12725072,-0.35251027,0.48805705,0.1643945,-0.7254886,0.060998786,0.33282155
s1-714,0.17983875,0.4032638,-0.44336215,0.31467274,-0.29113677,0.110521466,0.21341926,0.024998773,-0.094517775,0.31638867,0.3190768,0.08248237,-0.013650542,0.39958063,0.05844176,0.22959879,-0.13699971,0.5076335,0.109755225,-0.14300242,-0.093586184,-0.11780496,-0.23748267,-0.19926387,0.20521334,0.08569222,-0.37313148,0.41137534,0.11082999,-0.7821501,0.0069742496,0.27309102
s1-715,0.20272498,0.37054572,-0.44753584,0.29798433,-0.266257,0.12540117,0.3036001,-0.005192939,-0.065205105,0.3208301,0.26626846,0.10185672,-0.039350983,0.4279882,0.062407874,0.2189999,-0.16515853,0.52860934,0.09894954,-0.1503797,-0.1104335,-0.07945537,-0.24232256,-0.24964756,0.220402,0.089960255,-0.37869823,0.40049595,0.12723355,-0.77257144,0.019376934,0.28568283
s1-716,0.17677766,0.46929023,-0.46122742,0.3956583,-0.32946157,0.18174113,0.1402689,-0.009255048,-0.20576726,0.36016208,0.2645894,0.09800114,-0.030973462,0.28859884,0.0016941673,0.31899482,-0.26177317,0.39601734,0.088043764,-0.16289526,-0.23428947,0.025440602,-0.24833222,-0.13750069,0.19671483,0.070430286,-0.2919129,0.39957678,0.10815389,-0.82779676,-0.08503369,0.3895218
s1-717,0.18950987,0.46621752,-0.48104918,0.36321315,-0.27470177,0.22236924,0.23023081,0.04077538,-0.17854221,0.3476387,0.27124795,0.08369053,-0.05305296,0.36516958,0.043136623,0.28735068,-0.23108418,0.44374222,0.106661476,-0.098374054,-0.16369781,-0.025515314,-0.20521173,-0.17742062,0.19280456,0.09984179,-0.35902065,0.42791706,0.14992231,-0.8645856,-0.029906426,0.27312258
s1-718,0.21910524,0.40456888,-0.58007026,0.44012558,-0.27075922,0.120448954,0.3811177,-0.014290589,-0.03360565,0.43050778,0.3290127,0.16095574,-0.0065455693,0.40529615,0.01682607,0.34612104,-0.4800337,0.48435986,0.14602475,-0.054592352,-0.12411991,-0.084671356,-0.3057527,-0.28812668,0.3527806,0.08128805,-0.38029826,0.5614727,0.16685301,-0.80957025,-0.10353616,0.39793834
s1-719,0.184271,0.48739418,-0.5036265,0.3856055,-0.31005946,0.14585786,0.30310518,-0.029284853,-0.04885739,0.39893886,0.3558652,0.13420726,0.016176214,0.42795724,0.048675574,0.34867895,-0.38591856,0.5116435,0.061413396,-0.08005203,-0.14528519,-0.004532003,-0.22646263,-0.17619224,0.27167046,0.0514469,-0.3514462,0.4508769,0.15905976,-0.78281325,-0.07837829,0.35755187
s1-720,0.18990225,0.112213865,0.0129164,0.077949226,-0.3608434,-0.30035716,0.09684447,-0.122253925,-0.02727301,0.030688588,0.09829815,0.083244815,-0.12034721,0.25539032,0.103044085,-0.14924468,0.45046097,0.61543465,0.15536658,-0.7619907,0.2514938,-0.7202874,-0.05009422,-0.03229029,0.08183184,-0.01761111,-0.31519368,-0.07214156,0.082731105,-0.23372309,0.32300618,-0.12955172
s1-721,0.20931262,0.18925257,-0.11103923,0.25958636,-0.3933126,-0.21837182,0.09792357,-0.05150332,-0.097391166,0.07994162,0.07271195,0.065505624,-0.14895529,0.32393923,0.1428617,-0.09489799,0.4830184,0.6288093,0.14768194,-0.80293494,0.1402558,-0.59915334,-0.13804542,-0.08540493,0.047781307,0.06287637,-0.3347185,0.02488428,0.037222587,-0.38876164,0.21640982,-0.06102113
s1-722,0.15956196,0.17058812,-0.058841527,0.13536985,-0.35991937,-0.22119746,0.09760362,-0.08972465,0.0010074178,0.092460446,0.09342204,0.0625611,-0.11460057,0.21016543,0.1213719,-0.1037442,0.39575502,0.62122387,0.1316498,-0.73586917,0.23457839,-0.67982274,-0.11976744,-0.06405044,0.07524914,0.07332149,-0.29616907,0.0013959685,0.11154804,-0.3136487,0.2275104,-0.10828862
s1-723,0.16879973,0.24027973,-0.10642597,0.21169269,-0.38697913,-0.20740476,0.010458267,-0.064839594,-0.11843409,0.03389305,0.05858324,0.042163875,-0.13200068,0.24558249,0.12454031,-0.12897149,0.4388652,0.57411635,0.14082192,-0.72184634,0.17485149,-0.65510404,-0.1406458,-0.008809472,-0.03324745,0.012197865,-0.29602724,-0.03149098,0.08136859,-0.40103668,0.23727398,-0.09996077
s1-724,0.12979981,0.10038633,0.10333571,0.0975772,-0.35819373,-0.40789604,0.18674295,-0.17922825,0.14257802,0.028090846,0.026426004,0.2081121,-0.15858275,0.27335328,0.07807747,-0.27478936,0.5783388,0.6111511,0.18472539,-0.9348406,0.39959547,-0.77424055,-0.062902875,-0.07035258,0.094832435,0.00985772,-0.34619677,-0.120446615,0.025875049,-0.05188766,0.39549604,-0.225188
s1-725,0.120136924,0.29445133,-0.13175057,0.067901164,-0.30495253,-0.23672499,0.19532703,-0.08882686,0.16124968,0.18027428,0.14432001,0.1397163,-0.106037654,0.3878338,0.059350923,-0.043657172,0.46848848,0.56127894,0.14051169,-0.5454452,0.26676783,-0.34859183,-0.1516648,-0.13353594,0.14018434,0.043887064,-0.3507648,0.13852607,0.058266766,-0.2775,0.33193406,-0.088376045
s1-726,0.19311543,0.41250095,-0.19211423,0.24635656,-0.32373723,0.058676314,0.061486237,-0.010045879,-0.1565871,0.17726658,0.25747663,-0.020275647,-0.03161942,0.30536374,0.13646714,0.13768795,0.1622117,0.42370677,0.13996543,-0.24767216,-0.14367887,-0.0943613,-0.09104761,-0.04280493,-0.06529949,0.025435055,-0.33391175,0.19791639,0.13092792,-0.68801045,0.073890775,0.21802309
s1-727,0.18966033,0.39283815,-0.28259537,0.32657704,-0.32157636,0.05383885,0.011973008,0.011771456,-0.2507675,0.17088461,0.22387646,0.032661647,-0.060107328,0.3029626,0.0523555,0.14330088,0.2964732,0.46091172,0.10033153,-0.44625247,-0.14022918,-0.06529093,-0.1570392,-0.103077985,-0.000103674145,0.08089278,-0.3382653,0.18691571,0.12104002,-0.73517424,0.08058832,0.20543267
s1-728,0.17058982,0.302943,-0.13649914,0.21261832,-0.26994938,-0.009798781,-0.05099628,-0.024368186,-0.13690802,0.12048387,0.17865865,-0.0026579306,-0.11854991,0.19964935,0.09694284,0.02289219,0.29570085,0.45713153,0.031439703,-0.5343138,-0.034653,-0.19463709,-0.08902729,-0.036754046,-0.082346365,0.08270155,-0.2943353,0.09699476,0.070982054,-0.5644318,0.1801082,0.073705025
s1-729,0.20278731,0.46823433,-0.14373544,0.24256769,-0.35283697,0.1583115,-0.035227116,-0.037682854,-0.27153862,0.19782034,0.22691798,-0.05175033,-0.01700337,0.3167696,0.083252326,0.101035565,0.13201691,0.3874245,0.09969084,-0.2488535,-0.14808711,-0.07398058,-0.08028894,0.0133637395,-0.16636388,0.024190834,-0.29267722,0.13472542,0.1153671,-0.72985524,0.056897525,0.18585974
s1-730,0.19325474,0.47143388,-0.34403306,0.36829188,-0.32031152,0.062348083,0.0024745595,0.04015809,-0.21507026,0.1416466,0.2481221,-0.035205424,-0.06271044,0.37281364,0.15283978,0.13435145,0.34830254,0.5114509,0.04369235,-0.4246841,-0.1153409,-0.07758756,-0.19510622,-0.109539,0.033530053,0.07459679,-0.35814795,0.18582638,0.10574749,-0.78671956,0.0811891,0.18910709
s1-731,0.10342255,0.44630215,-0.09751489,0.19581829,-0.35236853,0.034799617,0.010883873,-0.039073978,-0.18443103,0.18088886,0.25134748,-0.04521658,-0.04419858,0.2729404,0.060450394,-0.012106583,0.22316417,0.43192312,0.17365302,-0.3397951,-0.043797348,-0.2284341,0.00823796,-0.00828378,-0.082148015,0.032390837,-0.31761235,0.06249512,0.10862928,-0.59576094,0.15833256,0.096687086
s1-732,0.2118067,0.44714078,-0.30315644,0.3160288,-0.29746658,0.12615348,0.12688006,0.011618074,-0.18304561,0.21353395,0.2084188,0.012159341,-0.06913283,0.40520132,0.12869526,0.17944477,0.2090718,0.4473717,0.09960998,-0.3628355,-0.11933755,-0.04825255,-0.19170448,-0.15856996,0.08555695,0.08710809,-0.32002035,0.23555373,0.14891101,-0.73957205,0.109448574,0.13872091
s1-733,0.19302277,0.50460154,-0.09184341,0.26709157,-0.32590312,0.03579201,0.049615648,-0.014882416,-0.10186881,0.17618775,0.2064944,-0.03777882,-0.06949673,0.46660528,0.10561404,-0.007914155,0.381618,0.48487148,0.17915851,-0.3336175,-0.044371992,-0.11046881,-0.10517895,-0.06425302,-0.081304386,0.037479334,-0.3291557,0.16892578,0.09242732,-0.59261394,0.17353156,0.08359494
s1-734,0.18646038,0.4431664,-0.40072143,0.38721192,-0.37532398,0.10577769,0.011455144,0.056840155,-0.28384152,0.23501785,0.20837715,0.038922783,-0.041392606,0.3536659,0.10094502,0.099894576,0.41797578,0.48292196,0.049638763,-0.47729838,-0.12631325,-0.10452828,-0.25096768,-0.099691786,0.068018936,0.09546759,-0.3105467,0.1931447,0.08335552,-0.77322614,0.061781276,0.13183093
s1-735,0.15742902,0.3670854,-0.049400683,0.1780731,-0.29898173,-0.06346875,-0.12613696,-0.020460658,-0.16203336,0.11257738,0.16857073,-0.03800728,-0.0838351,0.29233915,0.11490462,-0.016751466,0.4789891,0.40943366,0.10090282,-0.54672766,-0.009135724,-0.22889148,-0.044933904,0.016490903,-0.12803873,0.0112250075,-0.29815745,0.022392245,0.051603284,-0.51730466,0.26819775,0.00846775
s1-736,0.19286096,0.36493507,-0.20873803,0.28301626,-0.29970053,0.061364453,-0.1261312,0.025956305,-0.2629111,0.123611,0.14978571,0.01133642,-0.09234388,0.18077737,0.10563989,0.113177784,0.4275787,0.32254562,0.054038778,-0.49236906,-0.13702007,-0.033820625,-0.11221237,-0.021149615,-0.023615904,0.056748245,-0.27226016,0.041613888,0.036547247,-0.6989035,0.1635304,0.09293342
s1-737,0.095849216,0.46863145,-0.25972253,0.27011317,-0.35836592,0.04042938,0.0315028,0.041824207,-0.17764673,0.17422609,0.21676621,0.009037008,-0.09470497,0.3324199,0.14179833,0.05291566,0.3126056,0.46755153,0.14379382,-0.49632144,-0.020711726,-0.17750852,-0.15846123,-0.08356,0.07554786,0.11005696,-0.3225287,0.11680696,0.09335798,-0.65522444,0.22240494,0.04841683
s1-738,0.16270968,0.42576507,-0.43812293,0.29830337,-0.2508955,0.10283722,0.24816267,0.022609154,-0.17393711,0.3320765,0.2820596,0.019184694,0.029387143,0.36908016,0.052143116,0.26761773,-0.20592003,0.44387695,0.102099985,-0.114405826,-0.15167482,-0.14437993,-0.18650751,-0.15656185,0.17758386,0.07519213,-0.33465734,0.35742128,0.1952063,-0.81823254,0.027129142,0.31870985
s1-739,0.16717122,0.44039088,-0.45712486,0.38344935,-0.32342756,0.123857774,0.19641477,0.027393484,-0.12854913,0.3306633,0.24752715,0.08342108,-0.04888448,0.35690242,0.09135069,0.2572297,-0.12325822,0.43933225,0.14418633,-0.22522719,-0.07493446,-0.16386476,-0.21428116,-0.15865816,0.26400742,0.096233204,-0.3300653,0.38804692,0.15336987,-0.8073359,0.017152326,0.27001724
s1-740,0.14783362,0.54523355,-0.486897,0.35429895,-0.32792482,0.10615373,0.25564384,0.017149504,-0.12029616,0.34517348,0.2675632,-0.014187525,0.009604914,0.4092459,0.051915444,0.24849166,-0.11594601,0.46419314,0.098889984,-0.14400335,-0.13421667,-0.023732366,-0.26259422,-0.20095927,0.18527485,0.0450539,-0.34763223,0.40289235,0.16986561,-0.7871801,-0.017761065,0.3104668
s1-741,0.22909078,0.35673305,-0.5206512,0.3519333,-0.3382065,0.090318404,0.28015018,-0.008881363,-0.10052506,0.34513262,0.21198104,0.11045927,-0.026423434,0.30931285,0.025657723,0.27345014,-0.071541,0.5526618,0.046947338,-0.31825578,-0.113112666,-0.12330918,-0.19969192,-0.2744308,0.33260298,0.09271393,-0.3311536,0.44587782,0.10325207,-0.7148983,-0.0031515392,0.29220113
s1-742,0.17040548,0.41246212,-0.4671133,0.3719513,-0.2634691,0.0909995,0.19379443,0.034284666,-0.13291445,0.28836432,0.25756148,0.11572744,-0.02911213,0.3540614,0.08660957,0.24869609,-0.09262855,0.47420034,0.035311118,-0.24216856,-0.12526318,-0.07722221,-0.24854895,-0.18824978,0.20139489,0.1155297,-0.34128928,0.3605648,0.13788502,-0.75655645,0.06536572,0.22478727
s1-743,0.11222884,0.47164312,-0.441411,0.3332908,-0.3209418,0.14314343,0.27029413,-0.07842412,-0.06496837,0.3193787,0.31686577,0.033619788,-0.050807435,0.39562947,0.042696692,0.24250677,-0.2736473,0.47303647,0.1498048,-0.07564731,-0.066497475,-0.09956999,-0.1993049,-0.2065409,0.1698918,0.072322726,-0.37079224,0.3780915,0.15804069,-0.77080095,-0.006095608,0.3097246
s1-744,0.22927126,0.36698034,-0.4771145,0.38178167,-0.27975193,0.10380624,0.2346609,0.014328015,-0.11789215,0.34839362,0.28659058,0.08306124,-0.013932592,0.42860144,0.082063146,0.28253645,-0.05891778,0.5195935,0.11289406,-0.16599102,-0.10659903,-0.09427569,-0.2769311,-0.19606702,0.2539994,0.113554865,-0.37872845,0.3975028,0.10917066,-0.8277325,0.016224334,0.29893112
s1-745,0.24740413,0.45548773,-0.6057729,0.42673394,-0.283916,0.17124209,0.35763198,0.0047877273,-0.0641635,0.4148715,0.28891218,0.09559322,-0.0033246134,0.4406257,0.008525426,0.35884055,-0.3476393,0.536515,0.117927626,-0.079449914,-0.12172984,-0.031243583,-0.2797055,-0.26783141,0.3087104,0.08267398,-0.3937507,0.51657087,0.15866794,-0.8800985,-0.089951895,0.3594325
s1-746,0.18295273,0.42969173,-0.4612906,0.3721088,-0.32830986,0.04450901,0.2690074,0.029155206,-0.16996786,0.28674656,0.26153368,0.09301196,-0.044169314,0.43475273,0.0913083,0.23088247,-0.0031816883,0.54146147,0.10472566,-0.23846962,-0.12389999,-0.10755431,-0.25459224,-0.20594886,0.20848164,0.09447645,-0.37175044,0.3561273,0.12710692,-0.77741337,0.005767085,0.23150201
s1-747,0.26847994,0.42460066,-0.45087537,0.39844972,-0.34063834,0.14085445,0.25462392,0.053046294,-0.08285636,0.36783624,0.28342587,0.088612944,0.009273685,0.4390787,0.038109902,0.26022887,-0.084991165,0.48959377,0.07146011,-0.12743112,-0.11265666,-0.05479514,-0.2674099,-0.21460818,0.19289652,0.08535271,-0.37759033,0.44095394,0.107756555,-0.8161331,-0.053720225,0.26528758
s1-748,0.15794922,0.50501144,-0.50479776,0.35118482,-0.32096133,0.15067264,0.2109799,0.04086256,-0.12359813,0.38388813,0.26791987,0.10332582,-0.053020116,0.34091875,0.050971612,0.2580844,-0.25888488,0.5036021,0.08940453,-0.14834358,-0.120865874,-0.058249623,-0.2902378,-0.2152643,0.2614805,0.11396985,-0.35788643,0.4300944,0.11881051,-0.8444271,-0.07221136,0.29347438
s1-749,0.16929294,0.42343906,-0.60690975,0.40955105,-0.26779717,0.11069945,0.38855305,0.017989935,-0.016924689,0.38303715,0.31824708,0.12407033,-0.046121325,0.3360632,0.045274336,0.34514305,-0.40249348,0.58636904,0.11933164,-0.1386773,-0.08476951,-0.081019245,-0.25580117,-0.29131463,0.4211456,0.09808812,-0.36017486,0.5185236,0.17324056,-0.8002721,-0.034746047,0.36305183
s1-750,0.1383554,0.4430751,-0.38794127,0.33774406,-0.33106777,0.08456286,0.2692463,0.020885453,-0.12644154,0.28410882,0.25492662,0.101858005,-0.027847804,0.38637307,0.09269875,0.19281147,-0.021335421,0.46068895,0.11281341,-0.2301103,-0.07454621,-0.14209591,-0.22992204,-0.23640704,0.20571159,0.07488805,-0.40370774,0.39428794,0.1829468,-0.7708869,0.08745706,0.17067596
s1-751,0.18697871,0.4599202,-0.4087262,0.36485523,-0.3231429,0.13499364,0.21629682,-0.012215102,-0.080334775,0.35409087,0.27255428,0.10759775,-0.0018946098,0.42402312,0.051211894,0.24336846,-0.16505101,0.46136606,0.10528116,-0.15299195,-0.11652394,-0.095306285,-0.24984688,-0.19984645,0.20170532,0.07056305,-0.34227344,0.39611965,0.14578027,-0.80087775,-0.022971895,0.291879
